image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,frame_number,dir_number
frame_011712.jpg,assets\frames\9,我間她發的,0.9241231679916382,True,320.0,6.0,512.0,6.0,320.0,44.0,512.0,44.0,11712,9
frame_011736.jpg,assets\frames\9,不知道,0.999999701976776,True,583.0,8.0,696.0,8.0,583.0,44.0,696.0,44.0,11736,9
frame_011868.jpg,assets\frames\9,別管她就好,0.9487344622612,True,528.0,8.0,712.0,8.0,528.0,42.0,712.0,42.0,11868,9
frame_011892.jpg,assets\frames\9,如怎麼又這樣,0.8118742108345032,True,528.0,6.0,755.0,6.0,528.0,44.0,755.0,44.0,11892,9
frame_011904.jpg,assets\frames\9,奶怎麽又這樣,0.9067830443382264,True,528.0,4.0,755.0,4.0,528.0,44.0,755.0,44.0,11904,9
frame_011964.jpg,assets\frames\9,告訴我爽世住在哪,0.931117296218872,True,469.0,7.0,792.0,7.0,469.0,41.0,792.0,41.0,11964,9
frame_012096.jpg,assets\frames\9,要是真感冒亦,0.8938414454460144,True,391.0,8.0,617.0,8.0,391.0,42.0,617.0,42.0,12096,9
frame_012108.jpg,assets\frames\9,要是真感冒了,0.9457998275756836,True,390.0,5.0,617.0,9.0,389.0,43.0,617.0,44.0,12108,9
frame_012120.jpg,assets\frames\9,要是真感冒家,0.9272221922874452,True,394.0,5.0,617.0,9.0,393.0,43.0,617.0,44.0,12120,9
frame_012132.jpg,assets\frames\9,也算去看望一下,0.9912623763084412,True,623.0,5.0,889.0,9.0,623.0,43.0,889.0,44.0,12132,9
frame_012180.jpg,assets\frames\9,怎麼會不知道?,0.9386295080184937,True,501.0,0.0,756.0,4.0,500.0,44.0,755.0,44.0,12180,9
frame_012288.jpg,assets\frames\9,真不知道呵,0.9179803133010864,True,545.0,9.0,734.0,5.0,546.0,44.0,735.0,41.0,12288,9
frame_012336.jpg,assets\frames\9,要說有人知道,0.9990256428718568,True,407.0,7.0,639.0,7.0,407.0,44.0,639.0,44.0,12336,9
frame_012372.jpg,assets\frames\9,但是那像伙,0.9893107414245604,True,527.0,7.0,715.0,7.0,527.0,44.0,715.0,44.0,12372,9
frame_012396.jpg,assets\frames\9,但是那家以,0.8972424268722534,True,528.0,8.0,713.0,8.0,528.0,42.0,713.0,42.0,12396,9
frame_012468.jpg,assets\frames\9,是之前樂隊的吉他,0.9984514713287354,True,471.0,6.0,772.0,9.0,471.0,43.0,772.0,44.0,12468,9
frame_013164.jpg,assets\frames\9,爽世可能不會來,0.9994000196456908,True,488.0,5.0,763.0,10.0,488.0,43.0,762.0,44.0,13164,9
frame_013308.jpg,assets\frames\9,樂奈也是尺要我在,0.995959997177124,True,463.0,5.0,783.0,11.0,462.0,43.0,782.0,44.0,13308,9
frame_013476.jpg,assets\frames\9,我還傷害了小祥她們,0.996774971485138,True,469.0,9.0,808.0,6.0,470.0,44.0,808.0,44.0,13476,9
frame_013584.jpg,assets\frames\9,我就不該組樂隊吧,0.9966160655021667,True,489.0,9.0,790.0,6.0,490.0,44.0,791.0,44.0,13584,9
frame_013644.jpg,assets\frames\9,那怎麼可能,0.9227981567382812,True,542.0,6.0,735.0,1.0,543.0,44.0,736.0,44.0,13644,9
frame_013668.jpg,assets\frames\9,那怎麽可能,0.9162330627441406,True,544.0,3.0,736.0,3.0,544.0,44.0,736.0,44.0,13668,9
frame_013776.jpg,assets\frames\9,真的,0.9999611973762512,True,503.0,7.0,579.0,7.0,503.0,44.0,579.0,44.0,13776,9
frame_014604.jpg,assets\frames\9,你不用擔心,0.9980924725532532,True,543.0,3.0,736.0,7.0,542.0,43.0,735.0,44.0,14604,9
frame_014652.jpg,assets\frames\9,立希oo,0.6742048859596252,True,583.0,4.0,699.0,4.0,583.0,44.0,699.0,44.0,14652,9
frame_015048.jpg,assets\frames\9,求你了,0.9919319152832032,True,583.0,6.0,696.0,6.0,583.0,44.0,696.0,44.0,15048,9
frame_015096.jpg,assets\frames\9,沒有了如們,0.950414776802063,True,501.0,3.0,695.0,3.0,501.0,44.0,695.0,44.0,15096,9
frame_015120.jpg,assets\frames\9,沒有了奶們,0.9312198758125304,True,501.0,3.0,695.0,3.0,501.0,44.0,695.0,44.0,15120,9
frame_016500.jpg,assets\frames\9,中午練習好胭,0.7952722907066345,True,525.0,0.0,754.0,6.0,524.0,38.0,753.0,44.0,16500,9
frame_016560.jpg,assets\frames\9,正式演出前一直要這樣啊,0.9997480511665344,True,435.0,9.0,847.0,6.0,435.0,44.0,847.0,44.0,16560,9
frame_016644.jpg,assets\frames\9,吉說,0.8316477537155151,True,392.0,10.0,460.0,10.0,392.0,41.0,460.0,41.0,16644,9
frame_016668.jpg,assets\frames\9,我想去卡拉OK,0.9179938435554504,True,523.0,8.0,760.0,8.0,523.0,44.0,760.0,44.0,16668,9
frame_016692.jpg,assets\frames\9,走吧走吧,0.9998930096626282,True,564.0,9.0,714.0,4.0,565.0,44.0,715.0,43.0,16692,9
frame_016704.jpg,assets\frames\9,爽世呢,0.9999029636383056,True,563.0,7.0,680.0,10.0,562.0,42.0,679.0,44.0,16704,9
frame_016776.jpg,assets\frames\9,我也去吧,0.9995012283325196,True,559.0,0.0,723.0,0.0,559.0,44.0,723.0,44.0,16776,9
frame_016812.jpg,assets\frames\9,真的可以嗎樂隊那邊呢,0.9182466268539428,True,451.0,8.0,832.0,8.0,451.0,44.0,832.0,44.0,16812,9
frame_016956.jpg,assets\frames\9,經沒關原系,0.6379725933074951,True,563.0,7.0,731.0,10.0,562.0,41.0,730.0,44.0,16956,9
frame_016968.jpg,assets\frames\9,經波關系,0.6515645980834961,True,563.0,7.0,739.0,10.0,562.0,41.0,738.0,44.0,16968,9
frame_017220.jpg,assets\frames\9,尚水,0.7269594669342041,True,668.0,14.0,752.0,14.0,668.0,38.0,752.0,38.0,17220,9
frame_017244.jpg,assets\frames\9,叫立希過來,0.9858666658401488,True,563.0,8.0,780.0,8.0,563.0,42.0,780.0,42.0,17244,9
frame_017364.jpg,assets\frames\9,真的真的,0.9995504021644592,True,564.0,3.0,717.0,3.0,564.0,44.0,717.0,44.0,17364,9
frame_017604.jpg,assets\frames\9,熟人嗎,0.8851343989372253,True,583.0,6.0,697.0,6.0,583.0,44.0,697.0,44.0,17604,9
frame_017616.jpg,assets\frames\9,人,0.6442969441413879,True,589.0,11.0,688.0,11.0,589.0,37.0,688.0,37.0,17616,9
frame_017628.jpg,assets\frames\9,不是不認識,0.9133707880973816,True,541.0,9.0,736.0,5.0,542.0,44.0,736.0,41.0,17628,9
frame_017652.jpg,assets\frames\9,不是不認譜,0.857622504234314,True,547.0,8.0,735.0,8.0,547.0,38.0,735.0,38.0,17652,9
frame_017916.jpg,assets\frames\9,閃亮,0.7978068590164185,True,669.0,11.0,807.0,11.0,669.0,39.0,807.0,39.0,17916,9
frame_017928.jpg,assets\frames\9,閃閃發亮,0.8974863290786743,True,655.0,11.0,807.0,11.0,655.0,41.0,807.0,41.0,17928,9
frame_017940.jpg,assets\frames\9,得閃閃發亮,0.918088436126709,True,620.0,11.0,808.0,8.0,620.0,44.0,808.0,42.0,17940,9
frame_017964.jpg,assets\frames\9,是焦,0.833409309387207,True,613.0,11.0,672.0,11.0,613.0,37.0,672.0,37.0,17964,9
frame_018348.jpg,assets\frames\9,件,0.9026817679405212,True,551.0,3.0,638.0,12.0,548.0,39.0,635.0,44.0,18348,9
frame_018384.jpg,assets\frames\9,sumimtu向,0.8234502077102661,True,541.0,10.0,733.0,7.0,542.0,44.0,733.0,41.0,18384,9
frame_018408.jpg,assets\frames\9,起唱四,0.8707624077796936,True,641.0,6.0,755.0,6.0,641.0,39.0,755.0,39.0,18408,9
frame_018456.jpg,assets\frames\9,好呀,0.9987252950668336,True,599.0,6.0,680.0,6.0,599.0,44.0,680.0,44.0,18456,9
frame_018492.jpg,assets\frames\9,該選哪邊呢,0.9995393753051758,True,545.0,7.0,735.0,7.0,545.0,44.0,735.0,44.0,18492,9
frame_018816.jpg,assets\frames\9,我正要坐車,0.9919658899307252,True,526.0,9.0,744.0,4.0,527.0,44.0,744.0,42.0,18816,9
frame_018828.jpg,assets\frames\9,戈到爽世同學,0.9919293522834778,True,513.0,8.0,739.0,8.0,513.0,42.0,739.0,42.0,18828,9
frame_019020.jpg,assets\frames\9,小燈連忙跑過去,0.9728736877441406,True,490.0,5.0,772.0,10.0,489.0,43.0,772.0,44.0,19020,9
frame_019080.jpg,assets\frames\9,我馬上過去,0.9889355897903442,True,542.0,9.0,734.0,5.0,543.0,44.0,735.0,43.0,19080,9
frame_019140.jpg,assets\frames\9,大家根本不相讓,0.9505101442337036,True,492.0,10.0,788.0,5.0,492.0,44.0,788.0,44.0,19140,9
frame_019152.jpg,assets\frames\9,大家根本可不相讓,0.8924844264984131,True,492.0,9.0,788.0,6.0,492.0,44.0,788.0,43.0,19152,9
frame_019176.jpg,assets\frames\9,最後尺好合唱了,0.8615052103996277,True,508.0,7.0,768.0,7.0,508.0,44.0,768.0,44.0,19176,9
frame_019188.jpg,assets\frames\9,最後良好合唱,0.8683667778968811,True,508.0,7.0,767.0,7.0,508.0,44.0,767.0,44.0,19188,9
frame_019236.jpg,assets\frames\9,真想德聽呀,0.9549797773361206,True,551.0,11.0,732.0,8.0,551.0,41.0,732.0,38.0,19236,9
frame_019728.jpg,assets\frames\9,不想集法的美話,0.8027506470680237,True,416.0,10.0,684.0,10.0,416.0,39.0,684.0,39.0,19728,9
frame_019752.jpg,assets\frames\9,不想集港的話,0.6515723466873169,True,413.0,10.0,684.0,10.0,413.0,39.0,684.0,39.0,19752,9
frame_019812.jpg,assets\frames\9,竟敢無視燈,0.9804986715316772,True,465.0,7.0,661.0,7.0,465.0,44.0,661.0,44.0,19812,9
frame_019908.jpg,assets\frames\9,我知道了,0.9140267968177797,True,565.0,8.0,711.0,8.0,565.0,44.0,711.0,44.0,19908,9
frame_020388.jpg,assets\frames\9,姐姐,0.99994158744812,True,465.0,8.0,547.0,8.0,465.0,44.0,547.0,44.0,20388,9
frame_020700.jpg,assets\frames\9,正式演出2點開始吧,0.9998584389686584,True,479.0,9.0,800.0,6.0,479.0,44.0,800.0,43.0,20700,9
frame_020760.jpg,assets\frames\9,好緊張,0.9999673366546632,True,583.0,8.0,696.0,8.0,583.0,44.0,696.0,44.0,20760,9
frame_020808.jpg,assets\frames\9,緊張了,0.9975974559783936,True,413.0,10.0,537.0,10.0,413.0,44.0,537.0,44.0,20808,9
frame_020832.jpg,assets\frames\9,我太緊張了,0.9982555508613586,True,352.0,7.0,543.0,7.0,352.0,44.0,543.0,44.0,20832,9
frame_020868.jpg,assets\frames\9,我太緊張了都不知道吃不吃得下飯,0.988789200782776,True,351.0,6.0,928.0,7.0,351.0,44.0,928.0,44.0,20868,9
frame_021324.jpg,assets\frames\9,我不管,0.9999929070472716,True,581.0,6.0,697.0,6.0,581.0,44.0,697.0,44.0,21324,9
frame_021372.jpg,assets\frames\9,閃,0.9706118702888488,True,512.0,11.0,559.0,11.0,512.0,38.0,559.0,38.0,21372,9
frame_021444.jpg,assets\frames\9,是如跟燈說的外吧,0.8555029034614563,True,353.0,9.0,616.0,6.0,354.0,44.0,616.0,41.0,21444,9
frame_021480.jpg,assets\frames\9,是如跟燈說的外巴,0.8313932418823242,True,353.0,9.0,616.0,6.0,354.0,44.0,616.0,41.0,21480,9
frame_021516.jpg,assets\frames\9,那約定呢,0.999597191810608,True,561.0,1.0,719.0,4.0,560.0,44.0,718.0,44.0,21516,9
frame_021552.jpg,assets\frames\9,什麼約定,0.948784589767456,True,559.0,0.0,719.0,2.0,558.0,44.0,718.0,44.0,21552,9
frame_021600.jpg,assets\frames\9,那都是騙人的,0.9989259839057922,True,527.0,7.0,756.0,4.0,527.0,44.0,756.0,43.0,21600,9
frame_021780.jpg,assets\frames\9,大家都不舒服呢,0.9862189292907716,True,664.0,11.0,944.0,8.0,664.0,44.0,944.0,42.0,21780,9
frame_021804.jpg,assets\frames\9,］大家都不舒服呢,0.901069402694702,True,657.0,11.0,944.0,8.0,658.0,44.0,944.0,42.0,21804,9
frame_021816.jpg,assets\frames\9,】大家都不舒服呢,0.8813058733940125,True,661.0,11.0,944.0,7.0,662.0,44.0,944.0,41.0,21816,9
frame_021888.jpg,assets\frames\9,如是說CRYCHIC?,0.9321523904800416,True,489.0,6.0,769.0,3.0,490.0,44.0,769.0,42.0,21888,9
frame_021996.jpg,assets\frames\9,但如不是和愛音品,0.8244930505752563,True,492.0,7.0,787.0,7.0,492.0,44.0,787.0,44.0,21996,9
frame_022056.jpg,assets\frames\9,了點,0.792639970779419,True,800.0,3.0,876.0,3.0,800.0,44.0,876.0,44.0,22056,9
frame_022092.jpg,assets\frames\9,CRYC,0.8630335927009583,True,399.0,10.0,487.0,10.0,399.0,39.0,487.0,39.0,22092,9
frame_022188.jpg,assets\frames\9,好道話是認真的碼,0.8137996196746826,True,493.0,8.0,791.0,8.0,493.0,42.0,791.0,42.0,22188,9
frame_022200.jpg,assets\frames\9,奶這話是認真的碼,0.8544691801071167,True,493.0,8.0,791.0,8.0,493.0,42.0,791.0,42.0,22200,9
frame_022224.jpg,assets\frames\9,你這話是認真的碼,0.9393101334571838,True,492.0,8.0,791.0,8.0,492.0,42.0,791.0,42.0,22224,9
frame_022320.jpg,assets\frames\9,難道也都是騙人的嗎,0.9802627563476562,True,472.0,10.0,808.0,7.0,472.0,44.0,808.0,42.0,22320,9
frame_022536.jpg,assets\frames\9,而痛苦,0.902334988117218,True,793.0,9.0,909.0,2.0,795.0,44.0,911.0,42.0,22536,9
frame_022572.jpg,assets\frames\9,城焦,0.6899234652519226,True,903.0,11.0,979.0,11.0,903.0,37.0,979.0,37.0,22572,9
frame_022584.jpg,assets\frames\9,達地如馬,0.7486047148704529,True,859.0,10.0,983.0,10.0,859.0,39.0,983.0,39.0,22584,9
frame_022836.jpg,assets\frames\9,你也一,0.993915319442749,True,565.0,8.0,683.0,8.0,565.0,44.0,683.0,44.0,22836,9
frame_022920.jpg,assets\frames\9,等下,0.9999554753303528,True,601.0,7.0,680.0,7.0,601.0,44.0,680.0,44.0,22920,9
frame_022968.jpg,assets\frames\9,你尺要,0.8367899060249329,True,567.0,7.0,681.0,7.0,567.0,42.0,681.0,42.0,22968,9
frame_023412.jpg,assets\frames\9,真是稀罕,0.9747641086578368,True,572.0,6.0,717.0,6.0,572.0,41.0,717.0,41.0,23412,9
frame_023472.jpg,assets\frames\9,今天有空嗎,0.9415078163146972,True,549.0,6.0,736.0,6.0,549.0,44.0,736.0,44.0,23472,9
frame_023508.jpg,assets\frames\9,有事,0.999935269355774,True,664.0,7.0,744.0,7.0,664.0,42.0,744.0,42.0,23508,9
frame_023784.jpg,assets\frames\9,完事之後過去也行,0.9943053126335144,True,491.0,7.0,791.0,7.0,491.0,44.0,791.0,44.0,23784,9
frame_024000.jpg,assets\frames\9,游什麽,0.6262121796607971,True,579.0,7.0,703.0,7.0,579.0,44.0,703.0,44.0,24000,9
frame_024012.jpg,assets\frames\9,都說了我要加一名新貝斯手,0.9893396496772766,True,409.0,7.0,871.0,6.0,409.0,44.0,871.0,44.0,24012,9
frame_024060.jpg,assets\frames\9,已經找到人了,0.9185920357704164,True,531.0,8.0,748.0,8.0,531.0,42.0,748.0,42.0,24060,9
frame_024180.jpg,assets\frames\9,她已,0.9683504104614258,True,527.0,6.0,600.0,6.0,527.0,42.0,600.0,42.0,24180,9
frame_024588.jpg,assets\frames\9,很麽不叫我門,0.7977147698402405,True,529.0,8.0,749.0,8.0,529.0,42.0,749.0,42.0,24588,9
frame_024672.jpg,assets\frames\9,那像伙,0.8513100743293762,True,562.0,9.0,670.0,4.0,564.0,44.0,671.0,40.0,24672,9
frame_024684.jpg,assets\frames\9,那像似,0.8183744549751282,True,562.0,9.0,670.0,4.0,564.0,44.0,671.0,40.0,24684,9
frame_024948.jpg,assets\frames\9,從頭開始吧,0.999977707862854,True,542.0,6.0,735.0,1.0,543.0,44.0,736.0,44.0,24948,9
frame_024996.jpg,assets\frames\9,武吧,0.6367080807685852,True,601.0,3.0,681.0,3.0,601.0,44.0,681.0,44.0,24996,9
frame_025032.jpg,assets\frames\9,等下啊,0.8272695541381836,True,583.0,5.0,696.0,9.0,582.0,40.0,695.0,44.0,25032,9
frame_025044.jpg,assets\frames\9,等下呵,0.916083037853241,True,584.0,5.0,696.0,10.0,582.0,40.0,695.0,44.0,25044,9
frame_025284.jpg,assets\frames\9,曲子呢,0.9758670926094056,True,582.0,7.0,699.0,4.0,583.0,44.0,700.0,43.0,25284,9
frame_025860.jpg,assets\frames\9,還波自我介紹呢,0.915217101573944,True,512.0,7.0,772.0,7.0,512.0,44.0,772.0,44.0,25860,9
frame_025944.jpg,assets\frames\9,我是人幡海鈴,0.9890918135643004,True,524.0,7.0,752.0,4.0,524.0,44.0,752.0,42.0,25944,9
frame_025956.jpg,assets\frames\9,我是小幡海鈴,0.8939108848571777,True,524.0,7.0,750.0,4.0,524.0,44.0,751.0,42.0,25956,9
frame_026028.jpg,assets\frames\9,希望你們不介意,0.8917505145072937,True,507.0,7.0,761.0,7.0,507.0,44.0,761.0,44.0,26028,9
frame_026040.jpg,assets\frames\9,希望妤們不介隱,0.8057000041007996,True,505.0,7.0,760.0,7.0,505.0,44.0,760.0,44.0,26040,9
frame_026052.jpg,assets\frames\9,希望你們不介,0.8830131888389587,True,507.0,7.0,740.0,7.0,507.0,44.0,740.0,44.0,26052,9
frame_026316.jpg,assets\frames\9,她是小燈,0.999885320663452,True,560.0,0.0,719.0,6.0,558.0,44.0,717.0,44.0,26316,9
frame_026460.jpg,assets\frames\9,那就開始吧,0.9998583793640136,True,547.0,3.0,735.0,3.0,547.0,42.0,735.0,42.0,26460,9
frame_026508.jpg,assets\frames\9,這麽快?,0.8881492614746094,True,565.0,10.0,695.0,5.0,566.0,44.0,696.0,42.0,26508,9
frame_027468.jpg,assets\frames\9,海鈴,0.999297857284546,True,600.0,6.0,679.0,6.0,600.0,42.0,679.0,42.0,27468,9
frame_027660.jpg,assets\frames\9,等你們商量好了再來找我吧,0.9908739924430848,True,407.0,3.0,875.0,6.0,407.0,44.0,874.0,44.0,27660,9
frame_028116.jpg,assets\frames\9,沒有貝斯,0.9622092247009276,True,425.0,4.0,585.0,4.0,425.0,44.0,585.0,44.0,28116,9
frame_028248.jpg,assets\frames\9,約好,0.998327612876892,True,508.0,6.0,584.0,6.0,508.0,44.0,584.0,44.0,28248,9
frame_028272.jpg,assets\frames\9,為要一輩子,0.8550262451171875,True,583.0,8.0,771.0,8.0,583.0,42.0,771.0,42.0,28272,9
frame_028284.jpg,assets\frames\9,那約定都是騙你的,0.9666811227798462,True,489.0,8.0,791.0,8.0,489.0,42.0,791.0,42.0,28284,9
frame_028308.jpg,assets\frames\9,你的,0.9915435910224916,True,700.0,7.0,789.0,7.0,700.0,42.0,789.0,42.0,28308,9
frame_028320.jpg,assets\frames\9,那約,0.9719035029411316,True,491.0,10.0,567.0,10.0,491.0,41.0,567.0,41.0,28320,9
frame_028440.jpg,assets\frames\9,什麼騙人的,0.899742603302002,True,543.0,3.0,736.0,3.0,543.0,44.0,736.0,44.0,28440,9
frame_028476.jpg,assets\frames\9,是爽世同學說的碼,0.9624301195144652,True,492.0,8.0,788.0,8.0,492.0,42.0,788.0,42.0,28476,9
frame_028512.jpg,assets\frames\9,是啊阿,0.740631639957428,True,602.0,7.0,680.0,10.0,601.0,38.0,679.0,41.0,28512,9
frame_028524.jpg,assets\frames\9,是四阿,0.7455947399139404,True,602.0,7.0,680.0,10.0,601.0,38.0,679.0,41.0,28524,9
frame_028536.jpg,assets\frames\9,她說要退出樂隊嗎,0.9357216358184814,True,488.0,3.0,793.0,3.0,488.0,44.0,793.0,44.0,28536,9
frame_028584.jpg,assets\frames\9,倒是沒有說,0.9421372413635254,True,544.0,3.0,739.0,3.0,544.0,44.0,739.0,44.0,28584,9
frame_028668.jpg,assets\frames\9,來的馬,0.8770038485527039,True,771.0,10.0,881.0,10.0,771.0,39.0,881.0,39.0,28668,9
frame_028680.jpg,assets\frames\9,來的0馬,0.848099946975708,True,771.0,10.0,881.0,10.0,771.0,39.0,881.0,39.0,28680,9
frame_028728.jpg,assets\frames\9,不合商,0.9288850426673888,True,567.0,10.0,711.0,10.0,567.0,38.0,711.0,38.0,28728,9
frame_028740.jpg,assets\frames\9,不合,0.8310502767562866,True,568.0,11.0,645.0,11.0,568.0,37.0,645.0,37.0,28740,9
frame_028752.jpg,assets\frames\9,都不,0.9234681129455566,True,475.0,10.0,540.0,10.0,475.0,41.0,540.0,41.0,28752,9
frame_029100.jpg,assets\frames\9,非步,0.7585015296936035,True,655.0,11.0,707.0,11.0,655.0,38.0,707.0,38.0,29100,9
frame_029112.jpg,assets\frames\9,才利用姊們,0.8431403040885925,True,724.0,9.0,908.0,2.0,725.0,44.0,910.0,42.0,29112,9
frame_029124.jpg,assets\frames\9,才利用你們,0.9541974067687988,True,724.0,9.0,908.0,2.0,725.0,44.0,910.0,42.0,29124,9
frame_029148.jpg,assets\frames\9,才利用奶們,0.8130744695663452,True,714.0,7.0,905.0,3.0,715.0,44.0,906.0,42.0,29148,9
frame_029316.jpg,assets\frames\9,我要和愛音組樂隊,0.9740393161773682,True,492.0,7.0,790.0,3.0,492.0,44.0,791.0,41.0,29316,9
frame_029376.jpg,assets\frames\9,高希也,0.7000166773796082,True,511.0,11.0,636.0,11.0,511.0,41.0,636.0,41.0,29376,9
frame_029724.jpg,assets\frames\9,樂隊我,0.9994567036628724,True,459.0,1.0,586.0,8.0,457.0,42.0,584.0,44.0,29724,9
frame_029736.jpg,assets\frames\9,樂隊,0.999813973903656,True,459.0,0.0,560.0,8.0,456.0,41.0,557.0,44.0,29736,9
frame_029760.jpg,assets\frames\9,逆隊,0.6022303104400635,True,466.0,6.0,534.0,13.0,463.0,33.0,532.0,40.0,29760,9
frame_029892.jpg,assets\frames\9,起組樂隊的,0.9999045133590698,True,635.0,6.0,828.0,6.0,635.0,44.0,828.0,44.0,29892,9
frame_029964.jpg,assets\frames\9,所,0.9999117851257324,True,733.0,10.0,803.0,10.0,733.0,41.0,803.0,41.0,29964,9
frame_030156.jpg,assets\frames\9,這意思嗎,0.8549601435661316,True,581.0,7.0,733.0,7.0,581.0,41.0,733.0,41.0,30156,9
frame_030168.jpg,assets\frames\9,這意思碼,0.971491277217865,True,583.0,7.0,733.0,7.0,583.0,41.0,733.0,41.0,30168,9
frame_030192.jpg,assets\frames\9,你要爽世同來,0.8757749199867249,True,528.0,9.0,752.0,4.0,528.0,44.0,752.0,39.0,30192,9
frame_030204.jpg,assets\frames\9,你要爽世回來,0.9150230884552002,True,528.0,9.0,752.0,5.0,528.0,42.0,752.0,39.0,30204,9
frame_030372.jpg,assets\frames\9,HT,0.7224741578102112,True,447.0,14.0,484.0,14.0,447.0,37.0,484.0,37.0,30372,9
frame_030420.jpg,assets\frames\9,爾出,0.7270718216896057,True,509.0,10.0,589.0,10.0,509.0,39.0,589.0,39.0,30420,9
frame_030504.jpg,assets\frames\9,如乾什麼,0.7515227794647217,True,561.0,4.0,719.0,4.0,561.0,44.0,719.0,44.0,30504,9
frame_030576.jpg,assets\frames\9,需要我一對0巴,0.7191333174705505,True,525.0,8.0,775.0,8.0,525.0,42.0,775.0,42.0,30576,9
frame_031236.jpg,assets\frames\9,受約,0.6631865501403809,True,583.0,4.0,670.0,9.0,581.0,39.0,668.0,44.0,31236,9
frame_031260.jpg,assets\frames\9,樂隊什麼的,0.9288684129714966,True,520.0,1.0,723.0,4.0,520.0,44.0,722.0,44.0,31260,9
frame_031332.jpg,assets\frames\9,我根本就不想組,0.9381059408187866,True,504.0,6.0,769.0,3.0,504.0,44.0,769.0,41.0,31332,9
frame_000204.jpg,assets\frames\10,那之後怎麼樣了,0.96043598651886,True,507.0,7.0,768.0,7.0,507.0,44.0,768.0,44.0,204,10
frame_000216.jpg,assets\frames\10,那之後很麼樣了,0.833339273929596,True,508.0,8.0,769.0,8.0,508.0,44.0,769.0,44.0,216,10
frame_000276.jpg,assets\frames\10,我是指樂隊,0.9998892545700072,True,545.0,6.0,735.0,6.0,545.0,44.0,735.0,44.0,276,10
frame_000528.jpg,assets\frames\10,次考試,0.9822691082954408,True,486.0,5.0,622.0,9.0,485.0,39.0,621.0,42.0,528,10
frame_000540.jpg,assets\frames\10,下次考試,0.8403284549713135,True,470.0,1.0,623.0,6.0,469.0,40.0,622.0,44.0,540,10
frame_000552.jpg,assets\frames\10,不次老試,0.7259374856948853,True,464.0,8.0,621.0,8.0,464.0,42.0,621.0,42.0,552,10
frame_000564.jpg,assets\frames\10,下次考試心心種好浚底,0.8364408612251282,True,464.0,7.0,816.0,7.0,464.0,44.0,816.0,44.0,564,10
frame_000696.jpg,assets\frames\10,馬上就放暑假了啊,0.930008590221405,True,227.0,6.0,529.0,3.0,227.0,44.0,529.0,44.0,696,10
frame_000816.jpg,assets\frames\10,不至放啦,0.9867312908172609,True,565.0,8.0,716.0,8.0,565.0,42.0,716.0,42.0,816,10
frame_000960.jpg,assets\frames\10,畢荒爽,0.7911834716796875,True,435.0,8.0,552.0,8.0,435.0,42.0,552.0,42.0,960,10
frame_000972.jpg,assets\frames\10,畢克爽,0.8212154507637024,True,436.0,8.0,552.0,8.0,436.0,42.0,552.0,42.0,972,10
frame_001140.jpg,assets\frames\10,我又失敗了,0.9913756251335144,True,545.0,7.0,731.0,7.0,545.0,44.0,731.0,44.0,1140,10
frame_001272.jpg,assets\frames\10,全部,0.9999900460243224,True,601.0,4.0,681.0,4.0,601.0,44.0,681.0,44.0,1272,10
frame_001332.jpg,assets\frames\10,我詢厭悲傷,0.8638453483581543,True,544.0,3.0,731.0,3.0,544.0,42.0,731.0,42.0,1332,10
frame_001356.jpg,assets\frames\10,我討厭悲傷,0.969488263130188,True,543.0,3.0,729.0,3.0,543.0,42.0,729.0,42.0,1356,10
frame_001404.jpg,assets\frames\10,我討厭難過,0.999135196208954,True,544.0,7.0,734.0,4.0,544.0,44.0,735.0,43.0,1404,10
frame_001476.jpg,assets\frames\10,早知道就不該如此,0.9993964433670044,True,485.0,6.0,794.0,1.0,486.0,44.0,795.0,44.0,1476,10
frame_001704.jpg,assets\frames\10,小登,0.7898309826850891,True,576.0,10.0,680.0,10.0,576.0,42.0,680.0,42.0,1704,10
frame_001788.jpg,assets\frames\10,不出來,0.9994630813598632,True,512.0,6.0,617.0,6.0,512.0,44.0,617.0,44.0,1788,10
frame_001860.jpg,assets\frames\10,浪水流不出來,0.9958767294883728,True,389.0,6.0,619.0,6.0,389.0,44.0,619.0,44.0,1860,10
frame_001872.jpg,assets\frames\10,出來,0.999391496181488,True,524.0,7.0,616.0,7.0,524.0,42.0,616.0,42.0,1872,10
frame_001908.jpg,assets\frames\10,我該怎麼辦呢,0.9190452098846436,True,521.0,3.0,755.0,3.0,521.0,44.0,755.0,44.0,1908,10
frame_002112.jpg,assets\frames\10,但還是想好好說出,0.915682017803192,True,472.0,8.0,805.0,8.0,472.0,42.0,805.0,42.0,2112,10
frame_002124.jpg,assets\frames\10,但還是想好好說出回,0.8293445110321045,True,472.0,8.0,807.0,8.0,472.0,42.0,807.0,42.0,2124,10
frame_002136.jpg,assets\frames\10,但還是想好好說出口,0.8915228247642517,True,472.0,8.0,807.0,8.0,472.0,42.0,807.0,42.0,2136,10
frame_002148.jpg,assets\frames\10,但還是想好好說出個,0.8484939336776733,True,472.0,8.0,803.0,8.0,472.0,42.0,803.0,42.0,2148,10
frame_002172.jpg,assets\frames\10,希望你能仔細聽我說,0.9917271137237548,True,471.0,7.0,808.0,7.0,471.0,44.0,808.0,44.0,2172,10
