speech,start_time,end_time,start_frame,end_frame,eps,get_frame,character
這樣下去 樂隊…,338570,341390,frame_008124.jpg,frame_008184.jpg,8,frame_008160.jpg,tomori
小燈,346180,347200,frame_008304.jpg,frame_008316.jpg,8,frame_008316.jpg,anon
等下,357860,358670,frame_008592.jpg,frame_008592.jpg,8,frame_008592.jpg,anon
那部份真難啊,358880,360870,frame_008616.jpg,frame_008652.jpg,8,frame_008640.jpg,other
就是說啊,360870,362250,frame_008664.jpg,frame_008676.jpg,8,frame_008676.jpg,other
是啊,362250,363020,frame_008688.jpg,frame_008700.jpg,8,frame_008700.jpg,tomori
妳好,363020,363620,frame_008712.jpg,frame_008712.jpg,8,frame_008712.jpg,other
請問長崎爽世在嗎,364620,366580,frame_008748.jpg,frame_008784.jpg,8,frame_008772.jpg,tomori
不好意思 我們很快就出去,366580,368640,frame_008796.jpg,frame_008832.jpg,8,frame_008820.jpg,tomori
爽世請假了,368640,370530,frame_008844.jpg,frame_008880.jpg,8,frame_008868.jpg,taki
她感冒了好一陣子了,370890,373230,frame_008904.jpg,frame_008940.jpg,8,frame_008928.jpg,taki
爽世同學真的感冒了嗎,384320,386710,frame_009216.jpg,frame_009264.jpg,8,frame_009252.jpg,anon
車站在這邊啊 妳去哪裡,393820,396500,frame_009444.jpg,frame_009504.jpg,8,frame_009480.jpg,unknown
回家,403350,404140,frame_009672.jpg,frame_009684.jpg,8,frame_009684.jpg,unknown
小燈的家原來在月之森附近啊,406040,408920,frame_009744.jpg,frame_009804.jpg,8,frame_009780.jpg,anon
喝的,434530,435460,frame_010428.jpg,frame_010440.jpg,8,frame_010440.jpg,tomori
牛奶 好懷念,438230,440820,frame_010512.jpg,frame_010560.jpg,8,frame_010548.jpg,unknown
謝謝,441350,442530,frame_010584.jpg,frame_010608.jpg,8,frame_010596.jpg,tomori
這該不會都是歌詞吧,450730,452720,frame_010812.jpg,frame_010848.jpg,8,frame_010836.jpg,anon
呀 蟲子,453030,454070,frame_010872.jpg,frame_010884.jpg,8,frame_010884.jpg,anon
獨角仙,457220,458520,frame_010968.jpg,frame_010992.jpg,8,frame_010980.jpg,tomori
蟲子都一樣是蟲子啦,458520,460890,frame_011004.jpg,frame_011040.jpg,8,frame_011028.jpg,anon
小祥她…,461450,462640,frame_011064.jpg,frame_011088.jpg,8,frame_011088.jpg,anon
把我帶到了光明的地方,464950,468170,frame_011148.jpg,frame_011220.jpg,8,frame_011196.jpg,tomori
也帶來了大家,469460,471650,frame_011256.jpg,frame_011304.jpg,8,frame_011292.jpg,tomori
她讓CRYCHIC開始,473170,475070,frame_011352.jpg,frame_011388.jpg,8,frame_011376.jpg,anon
她是那麼溫暖,476850,480210,frame_011436.jpg,frame_011508.jpg,8,frame_011484.jpg,tomori
全部…,481930,482740,frame_011556.jpg,frame_011568.jpg,8,frame_011568.jpg,saki
全都是…,481930,482740,frame_011556.jpg,frame_011568.jpg,8,frame_011568.jpg,saki
因為有她在,484340,485750,frame_011616.jpg,frame_011640.jpg,8,frame_011640.jpg,ueka
可是…,487440,488310,frame_011688.jpg,frame_011700.jpg,8,frame_011700.jpg,saki
我卻唱了《春日影》 傷害了她,490850,496420,frame_011772.jpg,frame_011892.jpg,8,frame_011844.jpg,tomori
小祥,499890,512400,frame_011988.jpg,frame_012276.jpg,8,frame_012144.jpg,unknown
至少讓我當面向妳道歉好嗎？\N我也很意外，不知道會變成那樣…\N所以讓我好好解釋一下吧\N我早知道就阻止了，本來的曲目都結束了，突然開始演奏\N對不起我沒能阻止大家…\N小祥，妳生氣了吧…\N妳生氣也是自然的\N但是請相信我。我真的本來不打算演奏春日影\N真的對不起\N我發誓以後不會隨便演奏了\N我也會讓其他人發誓不再這樣\N可以稍微聊聊嗎？,499890,512400,frame_011988.jpg,frame_012276.jpg,8,frame_012144.jpg,unknown
初華 妳還是這麼喜歡星星啊,544790,548080,frame_013068.jpg,frame_013140.jpg,8,frame_013104.jpg,saki
小祥,548630,549670,frame_013164.jpg,frame_013176.jpg,8,frame_013176.jpg,ueka
不好意思 明明是我叫妳出來,552520,554390,frame_013248.jpg,frame_013284.jpg,8,frame_013272.jpg,unknown
我馬上就必須走了,554390,556640,frame_013296.jpg,frame_013344.jpg,8,frame_013320.jpg,unknown
沒關係 能稍微見一面我也很開心了,556640,559440,frame_013356.jpg,frame_013404.jpg,8,frame_013380.jpg,ueka
上次見面還是一年前吧,561530,563670,frame_013464.jpg,frame_013512.jpg,8,frame_013500.jpg,ueka
謝謝妳給我打電話,564170,565370,frame_013536.jpg,frame_013548.jpg,8,frame_013548.jpg,ueka
突然來電話我有點驚訝 但好開心,565640,567920,frame_013572.jpg,frame_013608.jpg,8,frame_013596.jpg,ueka
這種事用不著道謝,568070,570800,frame_013632.jpg,frame_013680.jpg,8,frame_013656.jpg,saki
每次看到妳發我的消息 都能獲得勇氣,570800,574420,frame_013692.jpg,frame_013764.jpg,8,frame_013740.jpg,ueka
小祥，好久不見。\N我確定要出道了,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
妳說出道，真的嗎?!,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
嗯。\N公司讓我不能跟家人之外\N的人說，但我無論如何都\N想告訴妳,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
恭喜妳,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
妳成了夢寐以求的職業歌手啊。\N妳這樣時刻積極的人一定沒問題。,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
能不能做下去，我心裡也沒底,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
我倒是一點也不擔心,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
謝謝妳。\N有了妳的這番話，我就有動力了。,574600,577560,frame_013788.jpg,frame_013836.jpg,8,frame_013812.jpg,unknown
我確定出道時妳發給我的,575090,577280,frame_013800.jpg,frame_013836.jpg,8,frame_013824.jpg,unknown
「妳成了夢寐以求的職業歌手啊」,577560,579960,frame_013848.jpg,frame_013896.jpg,8,frame_013884.jpg,ueka
「妳這樣總是…,579960,581100,frame_013908.jpg,frame_013932.jpg,8,frame_013920.jpg,ueka
妳還記著呢,581100,582530,frame_013944.jpg,frame_013956.jpg,8,frame_013956.jpg,ueka
都說了 我經常會看,582680,585640,frame_013980.jpg,frame_014040.jpg,8,frame_014016.jpg,ueka
工作還順利嗎,587570,589670,frame_014088.jpg,frame_014136.jpg,8,frame_014124.jpg,unknown
一點點進步吧,590820,592040,frame_014172.jpg,frame_014184.jpg,8,frame_014184.jpg,unknown
小祥妳呢 妳之前在組樂隊吧,592280,594820,frame_014208.jpg,frame_014256.jpg,8,frame_014232.jpg,unknown
去年的Live太棒了,595950,598740,frame_014292.jpg,frame_014352.jpg,8,frame_014328.jpg,ueka
樂隊叫什麼來著 CRY…,598740,601700,frame_014364.jpg,frame_014424.jpg,8,frame_014400.jpg,ueka
這件事就不要提了,602470,604200,frame_014448.jpg,frame_014484.jpg,8,frame_014472.jpg,saki
抱歉,609510,610250,frame_014616.jpg,frame_014628.jpg,8,frame_014628.jpg,ueka
沒事,611570,612410,frame_014664.jpg,frame_014676.jpg,8,frame_014676.jpg,ueka
為什麼要選這邊的屋頂,614160,616300,frame_014736.jpg,frame_014772.jpg,8,frame_014760.jpg,ueka
因為距離天空近,618300,619920,frame_014832.jpg,frame_014856.jpg,8,frame_014844.jpg,ueka
我和妳一起仰望天空 總是在夏天吧,622550,626300,frame_014928.jpg,frame_015012.jpg,8,frame_014976.jpg,saki
那時候真開心啊,626550,628410,frame_015024.jpg,frame_015060.jpg,8,frame_015048.jpg,ueka
每當夏天到來 妳就會來到我那邊的島上,628410,631780,frame_015072.jpg,frame_015144.jpg,8,frame_015108.jpg,ueka
真沒想到能和妳成為朋友,654890,658100,frame_015708.jpg,frame_015768.jpg,8,frame_015744.jpg,saki
妳還邀請我去抓蟲子,659990,662310,frame_015828.jpg,frame_015876.jpg,8,frame_015852.jpg,saki
是小祥主動的吧,662810,664250,frame_015900.jpg,frame_015924.jpg,8,frame_015912.jpg,ueka
是這樣嗎,664250,665540,frame_015936.jpg,frame_015948.jpg,8,frame_015948.jpg,ueka
是的啊,665540,666630,frame_015960.jpg,frame_015972.jpg,8,frame_015972.jpg,ueka
然後出來一隻大蜘蛛,666630,668710,frame_015984.jpg,frame_016032.jpg,8,frame_016020.jpg,ueka
妳哇地尖叫起來,668710,670390,frame_016044.jpg,frame_016068.jpg,8,frame_016056.jpg,ueka
妳也一樣吧,670800,672580,frame_016092.jpg,frame_016116.jpg,8,frame_016116.jpg,saki
真懷念啊,676960,678500,frame_016236.jpg,frame_016260.jpg,8,frame_016260.jpg,saki
到時間了,694210,695360,frame_016656.jpg,frame_016668.jpg,8,frame_016668.jpg,saki
今天 我有一件很認真的事要跟妳說,699810,703500,frame_016788.jpg,frame_016860.jpg,8,frame_016824.jpg,saki
爽世同學，妳不來RiNG嗎？,708310,711320,frame_016992.jpg,frame_017052.jpg,8,frame_017028.jpg,unknown
小祥,715320,717820,frame_017160.jpg,frame_017208.jpg,8,frame_017184.jpg,unknown
我早知道就阻止了，本來的曲目都結束了，突然開始演奏\N對不起我沒能阻止大家…\N小祥，妳生氣了吧…\N妳生氣也是自然的\N但是請相信我。我真的本來不打算演奏春日影\N真的對不起\N我發誓以後不會隨便演奏了\N我也會讓其他人發誓不再這樣\N可以稍微聊聊嗎？\N我真的很重視CRYCHIC\N所以，春日影被隨便演奏，我和妳一樣難過\N希望妳理解我的心情\N求妳了。不管哪裡我都會過去\N我會跟妳解釋清楚我不得不組樂隊的理由\N只要見面聊一聊，妳一定會理解我\N我會站在小祥身邊\N我想見妳,715320,717820,frame_017160.jpg,frame_017208.jpg,8,frame_017184.jpg,unknown
消息　被屏蔽　確認方法,724950,728960,frame_017388.jpg,frame_017472.jpg,8,frame_017436.jpg,unknown
確認在社交網絡上被屏蔽的方法,724950,728960,frame_017388.jpg,frame_017472.jpg,8,frame_017436.jpg,unknown
調查是否被屏蔽時，對方絕對不會知道的四個方法！,724950,728960,frame_017388.jpg,frame_017472.jpg,8,frame_017436.jpg,unknown
貴安,740670,741920,frame_017760.jpg,frame_017784.jpg,8,frame_017784.jpg,soyo
爽世,742350,743210,frame_017808.jpg,frame_017808.jpg,8,frame_017820.jpg,other
風邪大丈夫,743210,744510,frame_017820.jpg,frame_017844.jpg,8,frame_017844.jpg,soyo
感冒怎麼樣了,743210,744510,frame_017820.jpg,frame_017844.jpg,8,frame_017844.jpg,soyo
抱歉讓妳們擔心了,744510,746230,frame_017856.jpg,frame_017880.jpg,8,frame_017880.jpg,soyo
妳請假期間的筆記 我幫妳記了,746230,748350,frame_017892.jpg,frame_017940.jpg,8,frame_017928.jpg,tomori
謝謝,748350,749370,frame_017952.jpg,frame_017964.jpg,8,frame_017964.jpg,soyo
不客氣 畢竟妳經常給我看筆記,749370,751510,frame_017976.jpg,frame_018012.jpg,8,frame_018000.jpg,soyo
爽世的筆記 真的很…,751510,753350,frame_018024.jpg,frame_018060.jpg,8,frame_018048.jpg,muzimi
今天還結束挺早的,758100,760140,frame_018180.jpg,frame_018216.jpg,8,frame_018204.jpg,muzimi
大家狀態都很好,760140,761740,frame_018228.jpg,frame_018252.jpg,8,frame_018252.jpg,soyo
因為注意力比較集中吧,761740,763380,frame_018264.jpg,frame_018300.jpg,8,frame_018288.jpg,soyo
可能是分部練習的成果,763380,765420,frame_018312.jpg,frame_018348.jpg,8,frame_018336.jpg,soyo
多虧了爽世,765420,767070,frame_018360.jpg,frame_018384.jpg,8,frame_018372.jpg,other
哪裡,767070,768680,frame_018396.jpg,frame_018420.jpg,8,frame_018420.jpg,muzimi
我覺得是在家也努力練習的結果,768680,771890,frame_018432.jpg,frame_018504.jpg,8,frame_018468.jpg,muzimi
是嗎,772700,774100,frame_018528.jpg,frame_018552.jpg,8,frame_018552.jpg,muzimi
也誇誇我吧,774100,775750,frame_018564.jpg,frame_018588.jpg,8,frame_018588.jpg,muzimi
早上的練習妳很努力哦,775750,778070,frame_018600.jpg,frame_018648.jpg,8,frame_018636.jpg,muzimi
之前我很驚訝,785380,787370,frame_018840.jpg,frame_018876.jpg,8,frame_018864.jpg,soyo
畢竟小祥突然來看Live了,787760,790050,frame_018888.jpg,frame_018936.jpg,8,frame_018924.jpg,soyo
是妳帶她來的吧,790250,792320,frame_018948.jpg,frame_018996.jpg,8,frame_018972.jpg,soyo
既然小祥也一起來了,794800,797530,frame_019068.jpg,frame_019116.jpg,8,frame_019092.jpg,muzimi
說明她也對我們的事持積極態度吧,798010,801600,frame_019140.jpg,frame_019212.jpg,8,frame_019188.jpg,muzimi
那倒不是,802140,803460,frame_019236.jpg,frame_019260.jpg,8,frame_019248.jpg,muzimi
小睦 你真是想到什麼就說什麼啊,805620,809160,frame_019320.jpg,frame_019392.jpg,8,frame_019368.jpg,soyo
總是做我不希望妳做的,809160,811030,frame_019404.jpg,frame_019440.jpg,8,frame_019428.jpg,unknown
明明我請求妳的事 妳都不做,811660,813710,frame_019464.jpg,frame_019500.jpg,8,frame_019488.jpg,muzimi
我希望妳幫幫我,820170,822860,frame_019668.jpg,frame_019728.jpg,8,frame_019704.jpg,muzimi
妳知道小祥住在哪吧,824100,826460,frame_019764.jpg,frame_019812.jpg,8,frame_019788.jpg,soyo
拜託了,828210,829030,frame_019860.jpg,frame_019872.jpg,8,frame_019872.jpg,muzimi
那時候 還有這次 都是妳的錯,832220,836600,frame_019956.jpg,frame_020052.jpg,8,frame_020016.jpg,soyo
幫我寫,845110,846030,frame_020268.jpg,frame_020280.jpg,8,frame_020280.jpg,rana
寫什麼,846030,848330,frame_020292.jpg,frame_020328.jpg,8,frame_020316.jpg,other
怎麼積攢了這麼多消息,849330,851780,frame_020364.jpg,frame_020412.jpg,8,frame_020400.jpg,unknown
妳好好看消息了嗎,851780,853190,frame_020424.jpg,frame_020448.jpg,8,frame_020448.jpg,rana
媽媽,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
晚飯好了哦,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他606條消息,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
凜凜子,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
沙綾送來了抹茶螺哦,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他17條消息,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他50條消息,854160,854210,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
媽媽,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
晚飯好了哦,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他606條消息,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
凜凜子,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
沙綾送來了抹茶螺哦,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他17條消息,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他50條消息,854210,854250,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
媽媽,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
晚飯好了哦,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他606條消息,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
凜凜子,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
沙綾送來了抹茶螺哦,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他17條消息,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他50條消息,854250,854280,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
媽媽,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
晚飯好了哦,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他606條消息,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
凜凜子,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
沙綾送來了抹茶螺哦,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他17條消息,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
其他50條消息,854280,854330,frame_020484.jpg,frame_020472.jpg,8,frame_020484.jpg,rana
媽媽,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
晚飯好了哦,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
其他606條消息,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
凜凜子,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
沙綾送來了抹茶螺哦,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
其他17條消息,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
其他50條消息,854330,854380,frame_020484.jpg,frame_020484.jpg,8,frame_020484.jpg,rana
媽媽,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
晚飯好了哦,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他606條消息,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
凜凜子,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
沙綾送來了抹茶螺哦,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他17條消息,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他50條消息,854380,854410,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
媽媽,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
晚飯好了哦,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他606條消息,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
凜凜子,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
沙綾送來了抹茶螺哦,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他17條消息,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他50條消息,854410,854460,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
媽媽,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
晚飯好了哦,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他606條消息,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
凜凜子,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
沙綾送來了抹茶螺哦,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他17條消息,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他50條消息,854460,854500,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
媽媽,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
晚飯好了哦,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他606條消息,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
凜凜子,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
沙綾送來了抹茶螺哦,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他17條消息,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
其他50條消息,854500,854530,frame_020496.jpg,frame_020484.jpg,8,frame_020496.jpg,rana
媽媽,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
晚飯好了哦,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
其他606條消息,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
凜凜子,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
沙綾送來了抹茶螺哦,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
其他17條消息,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
燈、愛音、樂奈、爽世、立希（5）,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,unknown
愛音：爽世同學，妳不來RiNG嗎？,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
其他50條消息,854530,856030,frame_020496.jpg,frame_020520.jpg,8,frame_020508.jpg,rana
看了,855030,855830,frame_020508.jpg,frame_020508.jpg,8,frame_020520.jpg,rana
妳只看通知 消息不會變成已讀啊,856030,859260,frame_020532.jpg,frame_020592.jpg,8,frame_020568.jpg,rana
已讀？,859260,860170,frame_020604.jpg,frame_020616.jpg,8,frame_020616.jpg,rana
話說回來 妳居然會留在一個樂隊,860420,864550,frame_020640.jpg,frame_020724.jpg,8,frame_020688.jpg,other
因為有個有趣的女人,864550,866420,frame_020736.jpg,frame_020772.jpg,8,frame_020760.jpg,rana
什麼叫女人啊,867280,869120,frame_020796.jpg,frame_020832.jpg,8,frame_020820.jpg,other
應該是女生吧,869120,871050,frame_020844.jpg,frame_020880.jpg,8,frame_020868.jpg,tomori
女生,871800,873020,frame_020904.jpg,frame_020928.jpg,8,frame_020928.jpg,rana
5月18日,874060,876810,frame_020964.jpg,frame_021012.jpg,8,frame_021000.jpg,unknown
月亮越缺越多，原本因月光看不到的小星星又出來了。,874060,876810,frame_020964.jpg,frame_021012.jpg,8,frame_021000.jpg,unknown
很快就會有很多星星回來，我會等著。,874060,876810,frame_020964.jpg,frame_021012.jpg,8,frame_021000.jpg,unknown
今天怎麼說？\N\N\N今天呢？\N\N\N爽世同學，妳不來RiNG嗎？,880240,881950,frame_021108.jpg,frame_021144.jpg,8,frame_021132.jpg,unknown
玩樂隊嗎？,880240,881950,frame_021108.jpg,frame_021144.jpg,8,frame_021132.jpg,unknown
已讀 4,880240,881950,frame_021108.jpg,frame_021144.jpg,8,frame_021132.jpg,unknown
已讀 3,880240,881950,frame_021108.jpg,frame_021144.jpg,8,frame_021132.jpg,unknown
是樂奈 看到了嗎,882570,884570,frame_021168.jpg,frame_021204.jpg,8,frame_021192.jpg,anon
她說要玩樂隊,885220,886770,frame_021228.jpg,frame_021252.jpg,8,frame_021252.jpg,tomori
我們去RiNG吧,887810,888750,frame_021288.jpg,frame_021300.jpg,8,frame_021300.jpg,anon
不趕緊過去 樂奈又要跑掉了,889380,892420,frame_021324.jpg,frame_021396.jpg,8,frame_021360.jpg,tomori
在那邊,904690,905460,frame_021696.jpg,frame_021708.jpg,8,frame_021708.jpg,anon
謝謝妳聯繫我們 不好意思久等了,906540,909470,frame_021744.jpg,frame_021804.jpg,8,frame_021780.jpg,taki
爽世同學呢,909710,910720,frame_021816.jpg,frame_021828.jpg,8,frame_021828.jpg,taki
稍微等等嗎,913680,914840,frame_021912.jpg,frame_021924.jpg,8,frame_021924.jpg,tomori
不需要吧,914980,916050,frame_021948.jpg,frame_021960.jpg,8,frame_021960.jpg,taki
Live之後就沒見過了,916230,917390,frame_021972.jpg,frame_021984.jpg,8,frame_021984.jpg,anon
我們隨便開始練 她可能會不開心吧,917390,919940,frame_021996.jpg,frame_022056.jpg,8,frame_022032.jpg,anon
還是等大家到齊…,919940,921760,frame_022068.jpg,frame_022092.jpg,8,frame_022080.jpg,anon
她想彈的話 自然會來吧,921760,923100,frame_022104.jpg,frame_022128.jpg,8,frame_022128.jpg,anon
重點不是這個,923100,925120,frame_022140.jpg,frame_022176.jpg,8,frame_022164.jpg,tomori
嗯 還是等爽世來比較好,929460,933250,frame_022296.jpg,frame_022368.jpg,8,frame_022332.jpg,tomori
妳看 小燈也一樣,936000,938350,frame_022452.jpg,frame_022488.jpg,8,frame_022476.jpg,taki
但是 練習也很重要,940590,944130,frame_022560.jpg,frame_022632.jpg,8,frame_022596.jpg,tomori
到底哪邊,946650,947500,frame_022704.jpg,frame_022716.jpg,8,frame_022716.jpg,anon
無聊的女孩子,957380,959520,frame_022956.jpg,frame_023004.jpg,8,frame_022980.jpg,rana
等下 妳要去哪,961500,963850,frame_023064.jpg,frame_023100.jpg,8,frame_023088.jpg,taki
等下,966500,967740,frame_023184.jpg,frame_023196.jpg,8,frame_023196.jpg,rana
明明是她叫大家來的,974520,976550,frame_023376.jpg,frame_023412.jpg,8,frame_023400.jpg,anon
我和爽世馬上要去妳家,986550,989800,frame_023664.jpg,frame_023724.jpg,8,frame_023700.jpg,muzimi
小祥,1033300,1034160,frame_024780.jpg,frame_024792.jpg,8,frame_024792.jpg,unknown
謝謝妳今天願意來見我,1035420,1038600,frame_024828.jpg,frame_024900.jpg,8,frame_024864.jpg,saki
請不要怪小睦,1041410,1043370,frame_024972.jpg,frame_025008.jpg,8,frame_024996.jpg,soyo
